"","X","TransectGroup","SPECIES","Count.FF","Count.POV","Count.BM","Count.TC","Photo.ID","BSS.1","BSS.2","BSS.3","Glare.1","Glare.2","Glare.3","BH.W","BH.F","BH.WF","BH.FW","BH.2F1W","BH.B","BH.BW","BH.Piling","BH.P","BH.F1W","BH.M","BH.H","BH.R","platform","Group","sp.group"
"7309","3294","20120326_026 3","SUSC",2,0,"0","0","3914","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","6 3","surf scoter"
"7310","3294","20120326_026 3","WWSC",1,0,"0","0","3914","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","6 3","white-winged scoter"
"7311","3295","20120326_026 4","BLSC",0,0,"0","0","3931","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 4","black scoter"
"7312","3295","20120326_026 4","SUSC",21,0,"0","0","3931","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 4","surf scoter"
"7313","3295","20120326_026 4","WWSC",10,0,"0","0","3931","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 4","white-winged scoter"
"7314","3296","20120326_026 5","SUSC",2,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","surf scoter"
"7315","3296","20120326_026 5","COLO",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","common loon"
"7316","3296","20120326_026 5","BUFF",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","bufflehead"
"7317","3296","20120326_026 5","HOGR",2,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","horned grebe"
"7318","3296","20120326_026 5","WEGR",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","western grebe"
"7319","3296","20120326_026 5","COMU",2,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","common murre"
"7320","3296","20120326_026 5","GWGU",2,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","gull"
"7321","3296","20120326_026 5","WWSC",1,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","white-winged scoter"
"7322","3296","20120326_026 5","DCCO",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","double-crested cormorant"
"7323","3296","20120326_026 5","MALL",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","mallard duck"
"7324","3296","20120326_026 5","AMWI",1,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","American wigeon"
"7325","3296","20120326_026 5","EUWI",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","Eurasian wigeon"
"7326","3296","20120326_026 5","NOPI",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","northern pintail"
"7327","3296","20120326_026 5","RBME",2,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","red-breasted merganser"
"7328","3296","20120326_026 5","BLBR",1,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","goose"
"7329","3296","20120326_026 5","COGO",2,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","common goldeneye"
"7330","3296","20120326_026 5","SCAU",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","scaup"
"7331","3296","20120326_026 5","MAMU",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","marbled murrelet"
"7332","3296","20120326_026 5","LTDU",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","long-tailed duck"
"7333","3296","20120326_026 5","RHAU",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","rhinoceros auklet"
"7334","3296","20120326_026 5","PIGU",1,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","pigeon guillemot"
"7335","3296","20120326_026 5","HADU",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","Harlequin duck"
"7336","3296","20120326_026 5","RTLO",2,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","red-throated loon"
"7337","3296","20120326_026 5","BAGO",1,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","Barrow's goldeneye"
"7338","3296","20120326_026 5","RNGR",0,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","red-necked grebe"
"7339","3296","20120326_026 5","PECO",1,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","pelagic cormorant"
"7340","3296","20120326_026 5","PALO",2,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","Pacific loon"
"7341","3296","20120326_026 5","RUDU",2,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","ruddy duck"
"7342","3296","20120326_026 5","ANMU",1,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","ancient murrelet"
"7343","3296","20120326_026 5","COME",1,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","common merganser"
"7344","3296","20120326_026 5","BLSC",1,0,"0","0","3936","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6 5","black scoter"
"7345","3299","20120326_028 11","COLO",0,0,"0","0","4194","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 11","common loon"
"7346","3299","20120326_028 11","PALO",0,0,"0","0","4194","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 11","Pacific loon"
"7347","3299","20120326_028 11","RTLO",0,0,"0","0","4194","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 11","red-throated loon"
"7348","3306","20120326_028 15","AMWI",1,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","American wigeon"
"7349","3306","20120326_028 15","BAGO",0,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","Barrow's goldeneye"
"7350","3306","20120326_028 15","BLSC",0,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","black scoter"
"7351","3306","20120326_028 15","BUFF",1,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","bufflehead"
"7352","3306","20120326_028 15","COGO",1,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","common goldeneye"
"7353","3306","20120326_028 15","COME",0,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","common merganser"
"7354","3306","20120326_028 15","EUWI",0,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","Eurasian wigeon"
"7355","3306","20120326_028 15","HADU",1,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","Harlequin duck"
"7356","3306","20120326_028 15","LTDU",1,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","long-tailed duck"
"7357","3306","20120326_028 15","MALL",0,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","mallard duck"
"7358","3306","20120326_028 15","NOPI",0,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","northern pintail"
"7359","3306","20120326_028 15","RBME",1,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","red-breasted merganser"
"7360","3306","20120326_028 15","RUDU",1,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","ruddy duck"
"7361","3306","20120326_028 15","SCAU",1,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","scaup"
"7362","3306","20120326_028 15","SUSC",1,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","surf scoter"
"7363","3306","20120326_028 15","WWSC",0,0,"0","0","4246","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 15","white-winged scoter"
"7364","3309","20120326_028 16","SUSC",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","surf scoter"
"7365","3309","20120326_028 16","COLO",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","common loon"
"7366","3309","20120326_028 16","BUFF",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","bufflehead"
"7367","3309","20120326_028 16","HOGR",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","horned grebe"
"7368","3309","20120326_028 16","WEGR",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","western grebe"
"7369","3309","20120326_028 16","COMU",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","common murre"
"7370","3309","20120326_028 16","GWGU",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","gull"
"7371","3309","20120326_028 16","WWSC",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","white-winged scoter"
"7372","3309","20120326_028 16","DCCO",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","double-crested cormorant"
"7373","3309","20120326_028 16","MALL",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","mallard duck"
"7374","3309","20120326_028 16","AMWI",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","American wigeon"
"7375","3309","20120326_028 16","EUWI",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","Eurasian wigeon"
"7376","3309","20120326_028 16","NOPI",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","northern pintail"
"7377","3309","20120326_028 16","RBME",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","red-breasted merganser"
"7378","3309","20120326_028 16","BLBR",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","goose"
"7379","3309","20120326_028 16","COGO",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","common goldeneye"
"7380","3309","20120326_028 16","SCAU",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","scaup"
"7381","3309","20120326_028 16","MAMU",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","marbled murrelet"
"7382","3309","20120326_028 16","LTDU",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","long-tailed duck"
"7383","3309","20120326_028 16","RHAU",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","rhinoceros auklet"
"7384","3309","20120326_028 16","PIGU",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","pigeon guillemot"
"7385","3309","20120326_028 16","HADU",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","Harlequin duck"
"7386","3309","20120326_028 16","RTLO",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","red-throated loon"
"7387","3309","20120326_028 16","BAGO",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","Barrow's goldeneye"
"7388","3309","20120326_028 16","RNGR",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","red-necked grebe"
"7389","3309","20120326_028 16","PECO",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","pelagic cormorant"
"7390","3309","20120326_028 16","PALO",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","Pacific loon"
"7391","3309","20120326_028 16","RUDU",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","ruddy duck"
"7392","3309","20120326_028 16","ANMU",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","ancient murrelet"
"7393","3309","20120326_028 16","COME",1,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","common merganser"
"7394","3309","20120326_028 16","BLSC",0,0,"0","0","4250","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","black scoter"
"7395","3319","20120326_028 9","AMWI",1,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","American wigeon"
"7396","3319","20120326_028 9","BAGO",0,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","Barrow's goldeneye"
"7397","3319","20120326_028 9","BLSC",0,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","black scoter"
"7398","3319","20120326_028 9","BUFF",1,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","bufflehead"
"7399","3319","20120326_028 9","COGO",1,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","common goldeneye"
"7400","3319","20120326_028 9","COME",0,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","common merganser"
"7401","3319","20120326_028 9","EUWI",0,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","Eurasian wigeon"
"7402","3319","20120326_028 9","HADU",1,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","Harlequin duck"
"7403","3319","20120326_028 9","LTDU",1,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","long-tailed duck"
"7404","3319","20120326_028 9","MALL",0,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","mallard duck"
"7405","3319","20120326_028 9","NOPI",0,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","northern pintail"
"7406","3319","20120326_028 9","RBME",1,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","red-breasted merganser"
"7407","3319","20120326_028 9","RUDU",1,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","ruddy duck"
"7408","3319","20120326_028 9","SCAU",1,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","scaup"
"7409","3319","20120326_028 9","SUSC",1,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","surf scoter"
"7410","3319","20120326_028 9","WWSC",0,0,"0","0","4185","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8 9","white-winged scoter"
"7411","3335","20120326_029 16","AMWI",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","American wigeon"
"7412","3335","20120326_029 16","BAGO",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","Barrow's goldeneye"
"7413","3335","20120326_029 16","BLSC",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","black scoter"
"7414","3335","20120326_029 16","BUFF",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","bufflehead"
"7415","3335","20120326_029 16","COGO",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","common goldeneye"
"7416","3335","20120326_029 16","COME",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","common merganser"
"7417","3335","20120326_029 16","EUWI",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","Eurasian wigeon"
"7418","3335","20120326_029 16","HADU",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","Harlequin duck"
"7419","3335","20120326_029 16","LTDU",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","long-tailed duck"
"7420","3335","20120326_029 16","MALL",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","mallard duck"
"7421","3335","20120326_029 16","NOPI",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","northern pintail"
"7422","3335","20120326_029 16","RBME",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","red-breasted merganser"
"7423","3335","20120326_029 16","RUDU",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","ruddy duck"
"7424","3335","20120326_029 16","SCAU",0,0,"0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"," 16","scaup"
